upi_txn_count,avg_txn_value,bill_payments,wallet_balance,sms_count,data_usage_gb,ecom_purchases,refund_count,income_bracket,age,txn_variance,credit_score,is_fraud
62,1354.876172531867,4,2787.241918578582,1372,9.961373471568749,22,1,3,39,391.87973267887986,377.1744290102182,1
126,2407.198832850522,2,1341.0291103446177,625,17.091666536478666,0,2,1,34,218.17065128147692,348.62369775753467,0
5,318.19870713341203,6,3435.9507846028196,1585,8.743636565907627,15,1,5,40,291.6165699697521,375.5638911552056,0
243,2241.475830871765,9,9995.484795319033,2160,23.58375425921866,21,3,3,53,138.59311981004132,420.5470110157907,0
294,2479.1145711053678,4,4116.936569289104,655,26.651824535936125,5,1,1,26,396.41588505556666,420.1681897478797,0
100,200.71671428612586,7,2282.835503422153,118,12.259953579285387,2,3,3,19,637.1362013656104,372.04176014236157,0
130,2213.1203593867804,0,7648.580556307975,674,25.956210608574175,1,3,2,49,532.4747109924315,404.74693169812593,0
122,1314.3936000868607,2,5470.4629342802955,1103,8.378712719961806,27,3,1,39,95.15587541877761,309.0022606140328,0
52,2270.958612639221,2,1581.05435031683,2038,16.27249723072795,1,5,3,30,395.1894666834057,358.40864269078037,1
93,1449.7314077029566,8,3868.827843492571,2039,25.833462180241767,29,1,2,25,561.1406423959827,382.0754773718841,0
241,1672.1744247610834,4,4203.250183839499,1735,10.113499607165815,12,5,2,18,428.6172842776135,338.9910176944374,1
377,1382.2583245936282,8,7562.914035635265,1798,28.64424681980353,8,2,1,34,319.4237212630837,393.0359418593267,0
389,2168.007556753004,8,304.6465520298542,2269,4.095445302550817,15,1,4,29,501.3123928142638,385.62567003469155,0
276,1848.0793014365693,0,2763.294503303274,531,1.039114556843434,26,2,5,21,775.2245455872177,325.894308726918,0
193,1327.0877648420164,1,5224.203383023668,2191,27.171992901056626,4,2,1,30,84.97724871520161,409.3416025553392,1
196,2176.99396992629,4,2761.582750283149,1995,2.525135651362231,22,3,2,48,318.1126879905729,328.72236271046734,0
73,650.9495540255697,3,6321.497069448089,2043,29.760731280451004,27,1,2,58,331.2186239064156,448.2853867229037,0
282,435.48461627118866,9,4870.488044818704,1440,28.56620742838363,20,2,1,24,465.8041752700131,404.52661924472665,0
353,442.9802580586766,8,3680.9315231098485,244,4.54211684607146,6,4,4,40,130.21793548671513,358.08841659430806,0
251,868.3217529258328,6,9497.165406018072,1173,16.358746457930692,12,2,5,41,149.54799359767094,423.04688502438023,0
80,634.790576687493,5,6358.379041945928,1188,5.955148775280758,19,4,3,22,235.43549493830517,331.53559203427346,0
158,2328.7213587488595,6,1386.419585452618,899,13.130577604388536,23,1,1,22,765.1373341821304,362.76838895916404,0
148,309.2935298800308,0,5644.907804689616,1251,2.312041313165064,28,5,5,34,589.945779172413,363.66412478126676,1
90,1762.5273081969897,0,7829.24534668892,2056,7.105775339999391,26,1,5,47,532.7377083362875,368.16702926718057,0
189,513.5927724732644,7,7114.0480051786935,562,11.216547493767536,29,5,2,26,655.3965730414671,367.954845861932,1
289,2210.0109752873577,1,1803.683370023068,1874,13.440101257258616,25,5,3,23,110.78541044418742,334.89762666148357,1
224,2405.222456053023,9,9726.957990497023,2145,29.33613961716235,12,1,1,42,688.8729275817637,443.3580163785836,0
73,1190.4015214864598,8,4543.255092891399,907,24.332036547677447,26,2,2,36,479.9178439711282,353.39278801412564,0
51,2203.7251265589225,6,1674.3475370285869,286,22.253593357202412,25,0,2,33,274.909915892559,418.12452630555765,0
98,62.60566834905118,5,1883.9379658686644,1843,16.34271878488824,6,2,4,38,654.5256520390955,349.73890698858065,0
242,2058.869947649845,0,1072.5264226718969,831,25.27993393782813,9,2,5,19,644.025982135413,474.81148418168016,0
208,610.1316457360626,0,8054.829273505849,2035,10.510023651843477,14,3,1,27,678.1097795562144,346.38759522712826,0
222,2276.3182077099514,1,1308.1018937863016,1313,21.412523826812823,20,3,1,33,101.2591410845159,358.13988682876146,0
345,52.74427312626824,5,1338.7400457032948,1511,29.816627273656078,26,2,1,54,775.7953835466631,454.5522771580711,0
43,1412.6452508474047,5,8519.668986132292,528,9.781552813588364,5,4,2,32,768.1046614938876,311.2072569929122,0
104,1903.7577192730898,1,3511.5804360308402,1407,20.383517279077036,4,5,4,30,292.4010199463758,379.9634742475002,0
293,683.7864102098746,0,405.4932526499172,2384,25.407288492495283,22,3,3,30,62.05627438741652,466.75611129707295,1
258,523.175518238868,9,613.7634652322677,1317,27.51632370884483,27,2,2,49,141.9739788803407,421.4597342167527,0
226,256.0406499465624,4,1507.487422368566,1410,21.679014382733005,1,0,3,25,794.3363521013107,372.7567471925588,0
361,849.7622624330678,4,2212.5941449593265,870,8.866433740805519,20,4,4,35,454.7802251056138,370.17345687495686,1
27,1421.6185651566323,1,6684.947322960214,857,10.12532347128392,14,1,5,53,291.7312210725811,370.3407811636706,0
254,333.8174491116313,5,1657.5301720180996,235,1.1123619476569442,25,2,1,43,237.68012814153067,327.62742337425425,0
14,972.9036368676569,8,1276.8564726530128,891,22.946136341309536,15,2,3,27,213.02347089564856,389.3895495867028,0
250,72.22739139917616,1,7670.719500615164,270,1.7608183788275655,18,5,2,48,534.6806843930408,331.2394650931546,1
329,2055.7645802246125,9,6743.447310213152,2306,26.007244460781,8,4,3,50,341.3163869005519,384.14064836650437,0
104,364.69935932831885,1,4409.7097924068385,2348,4.000488126998894,28,3,5,46,772.6744525012032,344.40340357728667,0
294,744.1902232506749,2,5538.1667376530295,1680,5.570357108009765,21,3,1,22,550.2359942098356,341.5479439646673,0
184,95.14791090863281,6,3188.641801231543,1061,14.557530889551002,28,3,3,30,635.7152269286794,358.3897565199215,1
227,1108.989920536655,5,4876.754160330071,975,22.2674722474779,25,1,5,18,241.26582338069633,452.08128841159265,0
398,2108.297681715986,7,5116.059224929183,202,4.600565053372792,18,4,2,40,72.55726319581441,331.07895830942306,1
254,1010.7704680407317,7,3933.64898466315,1101,13.482096714461704,6,4,4,57,395.380041531686,383.91287193011823,0
151,489.7684423883918,5,9075.064885654412,1248,14.744112595098091,3,3,2,20,258.51942177151955,359.41319848310974,0
100,1896.562143423772,9,259.01246331196086,1581,6.762426429223444,29,3,1,20,169.6457003562597,303.3536618163239,0
261,1982.5771055833234,2,7843.495504603337,757,3.908972112078636,2,5,2,24,762.5872833326805,328.89673624046736,1
329,475.69601450353866,2,1331.3900292891108,1320,25.174417228076365,23,0,2,53,360.7506893302039,395.6846085865475,0
8,1938.5925659254249,0,7995.718869318274,522,15.322736668001584,28,0,2,52,148.01978771854064,357.7359854685127,0
20,2370.879826228028,6,6197.52796519954,270,0.9242464615325128,19,2,2,32,166.93401561809992,315.21822247450365,0
284,457.62508798406725,4,8448.453100270384,2320,24.187948388618562,10,2,1,57,231.76069654702928,366.8970813843886,0
340,1938.911516703732,3,1065.3918238448848,552,29.433417259730252,0,4,5,20,799.4598518698731,458.0902845976012,1
251,1786.001411276442,9,5633.908277587763,2497,18.374822764720296,5,4,3,46,221.72908541048187,390.7719616643501,0
262,1210.2560266659668,3,5060.7700145957515,2075,15.359397418980086,25,1,4,47,269.7534256169784,412.79820778271477,0
388,191.9051283690558,3,7091.312511337251,1757,26.41326795982637,10,1,3,56,530.8692211073611,435.4491854022802,0
164,233.00132350674232,5,5389.476463747391,2153,28.59924529569566,26,0,3,35,242.22948736413565,406.10406426125144,0
344,2138.415915036687,7,5453.272214617731,387,22.758839019122586,0,2,4,28,180.48535833715775,426.0750600191182,0
156,2475.8635132390855,7,4352.999841403041,1741,13.640861427161491,20,0,1,55,135.32337745318296,376.14452595447295,0
182,1706.3280301075483,4,3157.4607976726743,1547,17.970531280277495,6,0,4,57,257.01930537195585,384.8254180515072,0
167,1142.5978521752877,5,4874.417176396702,2013,21.17759326803098,5,2,1,18,93.67339480673108,354.876259472334,0
384,1636.5554263346737,3,1273.0743518071658,707,6.231070344553142,13,1,3,46,24.73080326767849,369.6115233146373,0
37,1506.269855109936,8,9618.98205593254,556,13.692430450384922,1,5,1,27,645.666940894395,321.9307006505082,1
183,989.8500379937734,7,7172.666559903323,1864,24.97972730915991,26,5,5,45,118.93700450751548,414.53590523510434,1
105,210.78405420633172,9,9529.424455209682,1325,19.81439778070407,3,5,4,48,623.0217113540414,377.3692344280332,1
272,2062.7067211482304,9,2344.601085066636,1335,12.630519982749696,10,2,5,36,640.0585583994612,403.2115508641929,0
327,960.9921466348752,0,8805.476099747628,1129,20.069194753433102,14,3,3,20,434.95642580010207,425.8039446492865,1
69,2056.0248262248797,1,8107.020847179031,546,3.9875611561375663,17,3,4,53,254.64874706723162,353.29045124035986,1
172,668.6464367365364,8,6803.808883330969,934,12.344179511663851,26,3,3,32,124.57585966241187,367.2355716217199,0
334,52.52222562180182,7,6287.788942243536,910,23.897291869910163,0,4,5,50,592.0760343095893,406.557644670815,0
47,439.3987940280535,2,3233.8416861519127,1524,7.005009220531116,2,1,3,58,485.0957189256109,335.4152959060826,0
48,1197.9215710830317,7,8182.466771153804,1511,5.985864472943822,2,1,4,43,527.8082306299157,373.91227699976827,1
289,2363.543905646683,0,5065.003068649365,1058,28.549150467534727,27,4,4,33,16.84858097765352,419.3977435254379,0
16,300.3743682496115,9,801.8266013237251,1575,6.691980072793806,6,0,3,53,742.7384424091814,332.36089764850715,0
99,2142.813947430837,3,3197.3452924657868,908,8.197098099679959,0,5,4,50,62.36924808277469,389.59195667461574,0
306,1341.209035719062,2,9359.441275598743,1078,29.10367019767797,24,3,4,37,299.7766492606045,467.3601980715675,1
390,2073.505876209747,5,8521.734579987979,825,22.173902822818256,10,5,3,30,328.14220322484323,400.4326400857977,1
257,781.0173559254819,6,9820.866410957738,1316,21.138097724194083,5,3,5,50,11.070864353379587,397.5610031412075,0
246,2107.870553447556,3,6317.134487780571,2297,25.661328323710148,19,5,4,22,402.7005543871297,426.2511619165894,1
39,1943.415811041171,6,2550.3497240900783,2003,3.916780925985431,2,0,4,54,604.7191056636979,345.3089828113738,0
219,613.6315234270131,8,1711.8689918009513,878,21.32570897911021,18,5,4,31,660.38223596067,414.58778219357157,1
341,371.77105970297623,1,1950.4529620237702,1072,15.358813975183047,1,5,4,44,704.7236247116487,378.6153737102966,1
94,2176.7330902041176,2,295.97701763781845,1638,24.959943888382128,17,2,3,40,395.2979059691419,435.3877430230514,0
268,2409.929800928323,4,3967.752898760798,1516,15.490180700623233,29,5,5,31,508.2025905184239,382.6957094739528,0
97,126.69066868141479,2,1995.1340369454708,2223,18.79711995093291,11,2,5,57,72.82057350423402,451.5260295448707,0
94,1841.6116640855296,7,4175.389058521354,698,14.593392728786311,28,1,1,21,395.55019718258245,360.4813338839525,0
119,2278.335051822155,9,9356.444875203777,324,14.6056882448974,9,4,4,56,132.30444634867087,401.383177415781,0
109,2150.5322256266218,7,4362.348074121181,1653,23.15511435282403,4,5,4,36,302.01806292179197,382.6633358782747,0
395,2413.075157062011,7,8792.046520149865,2260,19.042708819094855,8,1,1,21,270.15119716303343,367.78112141712097,0
200,1912.230492173338,8,6094.497189497177,2398,19.181264447477606,1,2,5,47,344.59705602079146,367.7393372552949,0
318,1133.6319678332302,3,2546.60239114778,940,13.783333273030012,1,5,2,36,461.5929281995647,387.4420765806907,1
118,814.2823767130697,4,3622.9621166661927,1914,16.167730141957065,27,5,2,48,723.2725511797668,354.46346862539207,1
79,835.8197140734122,4,930.8034046321512,813,22.498671153041226,5,0,5,48,321.6428587645292,399.0245044486895,0
380,1824.8355479045865,7,3401.279676600504,1206,24.86525711380159,28,1,4,26,785.0936446121251,466.63983236312185,0
221,1877.3006794758626,6,6807.655360484987,224,21.048561363249362,9,3,2,30,609.6321579604503,409.18556442496464,0
281,540.879901694346,8,813.8998200014083,1192,27.760153170947653,17,3,3,31,414.07002696282274,448.7281763202536,0
253,2176.9008930518007,7,2133.4739439324903,1379,24.699560600342426,11,0,3,27,518.7808853184358,397.8229612321701,0
168,1801.5638984955067,1,3876.2663099917836,1850,17.074981799380794,3,2,1,48,90.75709519423614,389.6331714190575,0
398,1428.7382015412875,9,9822.290416458029,129,20.306479142990238,21,3,5,54,677.1720097377873,435.80027694248156,0
361,1205.254527251156,3,7870.132047292914,2428,27.82609416917528,20,3,5,40,470.062389500533,476.0307432536774,0
196,1380.9203741853973,5,7361.518790271828,2117,18.765457305170223,16,4,2,44,788.9933093655854,383.0309952063983,0
231,440.15205878419795,1,1250.2904696019152,594,24.831804965405006,14,1,4,23,512.7787075647508,431.47572615316784,0
181,549.0680607268719,6,7831.859346788416,1709,20.81990985590462,5,2,5,43,668.9481507803968,442.37943425695823,0
103,273.3530014951696,2,7874.161234008549,817,16.78212265128376,15,5,2,19,641.8125668082394,370.70435671753756,0
40,426.4621934947261,2,6050.91668668085,1116,7.634226764752917,16,1,2,30,282.91430965993237,362.81799226971935,0
100,1161.5494047829425,1,9904.581641783881,1437,13.06692682431863,2,2,5,36,215.0923939342372,377.47983245994016,0
156,1349.3682646342274,7,3320.013668653064,705,29.048413332594613,9,3,2,18,350.0899309108929,401.4570525178943,0
155,93.76163657188246,5,9418.597237594331,474,19.9040788065417,4,4,1,57,379.1206620829813,327.63596457469174,0
194,2002.1546782668674,0,9155.838038069385,2060,17.149663720000195,13,1,1,49,199.66691452994866,360.76650977866865,0
228,770.7115346915208,0,213.65853151884062,1148,28.022220453082706,25,3,5,39,716.7323199472678,453.1145321320275,0
41,2283.998285651782,6,4556.153612100629,1457,17.802097540604738,28,2,4,46,438.61281121751034,398.21004897378197,0
272,2420.4025958537554,7,9773.331907210577,215,16.019434293313388,20,1,1,19,782.97106980132,355.507660681334,0
373,504.3742429578031,4,1120.9014878399503,2195,22.899670226931054,12,5,1,57,649.914044656548,409.345919085495,0
187,1182.1383623758686,4,5523.068474394862,1901,21.523635760103062,25,1,5,55,449.00683970963735,484.1524129877149,0
17,53.017996157743426,3,9791.679319706931,2246,6.198220248048766,5,3,3,28,758.1618197340438,317.0201716525734,0
283,1515.901799549946,5,5599.404698648015,1582,14.403594099936575,11,1,2,34,408.8511039252926,376.9331462589323,0
221,1537.9007982435444,5,1979.1714994243443,1646,14.439205563177765,25,5,1,25,710.8141448897496,333.7657081785048,1
359,656.4728912282692,2,5863.613977916639,1720,11.657623199678671,7,4,3,39,292.9343771446863,371.87515447517455,0
365,1418.111047828835,8,2123.961682100514,784,15.760157723491467,4,4,4,21,309.12748288923433,402.2785931801109,0
290,602.5733489871518,6,5245.072202655394,1571,12.686668232950755,29,3,3,28,340.3232395470356,362.5533459271017,1
277,444.02239924156567,0,833.0179573322451,1699,6.380691939399902,14,2,5,25,441.8342602951644,375.7636799367631,0
373,1646.2226936655486,6,6094.278425222606,2405,12.664811374603092,26,3,4,26,447.25731345707095,394.8192980956648,0
66,848.5173866825835,4,5216.220397368766,2268,2.6321699534087095,15,4,4,43,402.1551481248965,342.76854918037714,0
88,1496.146650269775,4,7427.597550738485,909,17.485682951845142,0,0,3,19,251.7407691307023,418.98690695524226,0
372,1111.4545349805562,1,6343.934664471972,1077,25.6828091937628,15,0,5,33,742.4931071847565,456.5588504079934,0
221,2461.6609481371147,3,5541.102058454491,2201,21.89596898845938,4,1,1,48,474.98301690591086,377.251194261585,0
346,416.4725745355361,5,6928.810607556399,1454,11.131624181596282,2,5,3,23,332.11398079136,380.20165549876634,1
191,1188.266561757735,9,1525.0249443650855,883,3.0686005645305916,19,1,1,38,524.4297989874584,337.8492592730479,0
23,1717.1187345803469,6,5994.060646460181,340,6.463407277145487,14,0,3,43,616.693738669746,347.61366991494185,0
181,1019.0854555059233,4,1803.894967945499,1878,16.591965044597654,12,4,1,36,768.9751897003121,364.11622963032954,0
104,2438.0146370831903,8,9262.669857733621,1653,6.60818395979947,23,1,3,45,404.6438381913903,345.80158030488155,0
237,1818.6246884209909,2,776.5076379714816,582,16.547206782906542,15,3,4,25,98.55782317709945,383.07393996763096,0
80,1659.610451033008,0,4360.710021938853,1112,7.332171230535018,22,5,2,31,358.20498313486763,300.0,1
269,1904.7952056474971,3,6988.395028788904,286,25.543254149544147,10,3,4,41,388.3867435482424,416.7113003007209,1
288,2383.9891631948567,8,4634.419895515762,1981,12.219508448793562,20,5,1,54,718.6253217666824,309.7680657293699,0
210,2274.1556998123683,3,1011.7430070057333,2409,7.743743465362487,1,4,5,43,321.89260708573295,357.36315341936813,0
227,1824.4990049097091,1,5578.452259654403,1052,24.463622317288316,21,1,4,48,763.1261692608393,438.1804816838114,0
388,1885.4460157981437,9,6452.15589739081,1487,10.613749461760797,26,5,2,49,393.2542070943245,328.1378549085704,1
56,407.50908138610635,4,7067.5438788060255,590,3.788886791244067,5,3,1,58,779.2865957733538,307.20976149040496,0
343,301.84139100703095,2,3795.2721631813133,530,17.327079996407427,25,1,4,19,16.476673693460135,415.8107133445682,0
371,1448.7160295182025,8,5680.233713184746,338,17.656144030920668,25,1,3,42,720.0641460970138,403.19654800613733,0
148,95.000710504323,3,4561.79610189524,2451,21.58352241945416,29,3,5,19,745.585157035247,402.0838707135526,1
377,1231.7731348013992,5,6753.354783647309,2445,7.586473279647374,26,0,1,59,769.2065392545185,369.6271961099949,0
73,565.356470801228,1,5877.2139765157035,175,13.59125450322123,5,5,4,18,20.330461997945733,370.93574752099573,0
103,897.740590729857,5,5304.986573635435,1456,8.82985361175836,13,3,1,53,145.6436608747441,329.96008340606767,1
29,1950.7216026927424,2,2570.2912316986617,2023,2.8881352154127997,24,4,3,29,526.4739574436566,312.5491872901798,1
383,2356.031885369347,8,119.98332570751577,1881,26.360107896968803,10,2,2,26,30.123426470734636,437.33504235190856,0
57,227.41986675853667,1,1823.4085855831497,926,22.001659232406062,7,3,4,53,60.251106979435576,369.3901764922532,0
155,1358.8934046422905,8,1258.9538100992697,2430,9.39316025403462,7,1,1,58,184.65231021781912,359.64705193160825,0
148,2212.20704025802,4,4545.938975608373,690,18.181503289723597,0,1,1,45,414.8274173076685,379.9383976956039,0
61,252.14590937903213,7,6161.355692542262,2219,6.437281749966937,20,3,1,55,441.26302182077796,323.4523821261661,0
43,2070.059414897243,1,2209.5415859796008,2002,26.761980342975242,6,2,2,50,37.066287006868436,393.56803111439285,0
113,926.6133097742648,5,9396.665250075152,2010,3.889737129176354,5,3,1,59,144.5901281174096,300.0,1
185,839.1320204373716,2,166.153079316489,674,0.6131957924801266,20,2,5,39,404.7674819343777,384.4666346176749,1
46,2444.792646471225,9,7745.780050136895,991,15.309241833305874,7,2,5,42,479.2130905452902,406.7411464776215,0
190,542.1047701626208,4,6289.527218351378,2159,17.702270791859643,18,4,1,35,127.23734022411014,339.2390088576928,0
227,1748.3251550155683,7,3798.192530372051,240,17.579476948726228,21,5,5,23,325.0847154381068,411.3546245464911,0
126,2062.5297836241725,9,599.8405496828384,1889,2.108101859415876,20,1,4,35,724.4771348483923,355.54109956872,0
137,150.89956343421562,0,6312.117060664365,116,9.764292304093757,23,1,5,33,799.1304367664759,373.59283632315226,1
167,1692.4443729683098,4,3917.5737773699157,1186,15.22636893181929,19,2,1,32,789.8994193166016,383.03498114324884,0
219,2381.297437170551,2,9369.04468019087,352,6.889085976003606,7,1,3,25,706.5228631266292,354.6504727511934,0
225,354.33891848374543,3,5465.701741408682,564,26.24246362183394,25,0,4,30,321.7814694804572,463.96992285742624,0
239,2245.742191578344,1,9402.549961805731,475,3.069724039112304,13,2,2,24,552.3936907390795,349.05477941633944,0
335,1507.2027615734935,8,2282.7885653857106,1927,14.877841029325264,17,1,1,34,339.107859949517,395.88469761646286,0
150,1560.6812255630614,2,7284.686512604622,619,20.896773696637986,24,0,2,49,522.3363511911202,406.3520285513829,0
243,1551.7132284207346,1,6210.765306402384,1960,8.221657453967232,28,4,3,39,254.45165206589175,364.7995881170925,1
80,782.1479215264189,9,7420.141475329987,189,18.915101741426785,15,1,2,30,488.8997803521623,382.809913857209,1
13,2341.244447483676,8,2225.211853328114,819,24.96686192920005,8,0,1,40,423.76921227675143,371.7242068464948,0
78,2371.0086334460448,6,6683.44571075396,729,6.114940765303903,14,3,1,46,29.339409992427964,321.07533674280785,0
257,1581.996417524172,5,5030.599891263003,1984,27.558007458833455,29,5,3,39,634.6552939594299,426.7618392573237,1
234,1969.385678556956,0,7453.9672515725315,175,16.829976713539562,25,3,1,18,19.399287473672935,378.59512437233104,0
11,1550.032065408837,4,3337.741977102996,1025,9.327344126881286,9,0,3,46,241.5931943801084,369.0471016778498,0
178,1236.7761965563996,2,8911.564552106,1905,13.210319123776987,28,2,3,22,14.680011708661873,332.035891109411,0
145,1669.0092898331643,0,934.5830146523687,1069,9.709660571698445,21,2,1,52,307.19911650320654,336.4644993369502,0
172,1404.8535588502982,3,8091.174256032762,1194,21.890779218032826,15,1,5,27,59.89681724967005,418.1865532271024,0
174,1513.8158634482288,1,8627.064295569398,2128,23.990869570746398,3,3,3,36,731.6736637966806,378.867457351007,1
397,1970.3897558762117,1,8190.7978825315295,1504,25.0716530734005,19,2,1,54,338.3866431786662,425.09011164294685,0
287,1228.2143870500129,2,5175.991303191583,294,29.580163362779363,12,2,5,24,373.00166214288396,411.2743162261471,0
126,149.8475599265583,7,4440.011302304537,327,23.842886628652163,21,3,3,52,286.38168651177534,413.62137484398266,0
198,451.79872842426823,7,9962.996636596281,1559,18.24083008531262,4,4,5,30,505.72986181939535,427.4272552440024,0
9,1124.587680399369,6,2368.802317020205,560,10.506998802557622,21,2,4,27,629.682412128381,358.2841616422955,0
33,1825.8250716914429,5,5514.0720621728415,717,16.565565736967105,6,5,4,19,522.0359270086925,366.04991833134767,0
169,1503.532688359938,8,6739.687701285023,163,1.71151109731696,22,0,5,23,601.0836235321508,388.32571800581763,0
343,1643.220755389962,3,7038.5895950281765,2312,22.472339728132436,8,1,3,25,725.7191941723157,404.7039261159107,0
140,1224.233375011904,0,2119.8441908119294,2174,13.655688580217003,7,2,1,53,692.2017600204287,365.3825952761001,0
369,1558.567953758495,7,6574.541514164032,384,1.0906852770995348,28,5,2,42,542.5061776754197,309.7157688777699,1
325,856.0927226459223,6,8201.85870816524,1783,2.343954774557119,15,5,1,57,179.56399069449859,300.0,1
346,1201.9473521068294,6,595.183910529011,2428,11.930260682741821,5,2,2,24,513.7852523231238,379.6305965812229,0
149,1873.4837107076412,2,9124.060803920633,937,17.710934811043835,27,4,2,40,409.8056456350036,364.5990648072407,1
331,2185.9903084841467,3,392.09014593753875,930,14.194016494087737,15,0,3,36,576.6031924982318,364.7619632588436,1
221,1112.4555681931529,9,3624.113221635104,1287,18.76652736011857,5,1,5,39,668.0160022304028,447.6458011287482,0
305,156.9710613830349,8,256.5506427063245,323,14.668680634344996,13,2,1,30,596.7499827772698,360.4317011353621,0
136,446.0977331596665,5,863.7371685418605,883,20.02026344169973,20,1,5,38,678.7833242694154,426.3543887122802,0
296,101.10979126426835,4,9120.566023282783,1049,6.964218907788625,0,3,4,18,60.45443493940884,401.8363217500289,0
74,1650.4943971314588,2,3613.1222243868633,144,3.8288740219168313,24,5,3,36,34.97983020759652,327.4387095913377,0
256,864.1708321200168,8,4305.238151208024,1910,18.09480166145697,8,5,3,50,214.21544848267922,405.5502463017127,0
279,1379.0726575124504,4,2231.909375687271,570,14.79834074962107,24,2,4,21,721.5262064458165,379.6139413219636,0
368,1258.528274620309,4,6011.248124848526,2181,1.2925957943255912,26,2,1,59,660.6908082773393,361.89749445957773,0
186,249.7398994034454,3,5988.551825310117,929,11.724215622044557,23,3,4,20,549.3545652582961,358.6553569464712,0
171,1037.990334753388,3,3784.7838790696705,2009,3.630704771984367,12,4,1,44,563.5993472773756,303.2692845633895,0
95,590.374756059692,0,3397.045230873444,2368,16.175026536704507,25,2,2,58,584.0696707139879,337.0317713903627,0
206,1075.079482235749,6,8861.14665098782,1991,12.175441549982708,28,5,3,52,754.6561333829501,363.614815748267,1
350,548.7667868384946,8,3894.5139724577934,791,18.58798137753903,18,1,1,45,667.4310103229705,401.7024944194756,0
23,2109.1083953784873,2,4985.659822328642,1490,24.26526545372203,16,0,5,23,502.4784057513675,440.05196406903644,0
43,476.77367461672145,1,2904.717148006813,1031,9.340226173323979,10,1,5,23,535.915193853141,347.8689533256643,0
130,2403.9123511430935,2,7889.018083235561,940,28.88201207286831,27,4,3,40,178.85480702828633,414.62556114786554,1
177,1068.9730470600048,0,4034.736753301007,2038,16.301217767333448,27,0,4,50,529.2818718734553,411.30330066217454,0
145,2123.300965446671,5,5184.749360788813,1673,18.739578563266246,7,1,4,33,345.4964198105822,415.3141698813173,0
246,1590.4738046045654,6,2608.2359835906477,2386,20.579835010159243,22,1,1,41,130.83987777853756,371.20492929910773,0
224,1851.6082317310938,1,9877.829964178392,247,20.168580130798897,28,3,4,22,647.0582272047938,353.35966577551267,0
130,1930.9235257636117,7,2985.8078351448567,1132,15.573636919829331,4,4,3,58,413.09520884448506,381.5304888395556,1
62,1286.8699606378937,5,7730.351055964961,1411,13.148546587883164,9,5,1,59,782.1657829346431,326.68904706559067,0
152,1381.0862822400566,3,4332.2069385319155,487,2.086567943232648,6,3,2,30,232.52669003487472,329.1445259438918,0
321,1309.289876131376,4,2141.552310332985,1973,1.1515324363848023,9,0,4,29,389.7293887210106,367.4024565733579,0
387,1490.743026320694,7,8017.215763252126,1015,11.059855238716557,3,5,4,22,363.91640918840585,384.1096106566872,0
365,122.01639210344287,2,3402.7072113875274,1978,10.342996273693933,8,3,1,54,105.41582272173719,370.0513747048669,0
5,1019.0121661300874,2,8665.41413923833,377,11.937007067750699,26,4,5,48,346.63107027631577,329.15058701240423,0
391,1535.1623482248704,3,9161.046130686447,2077,4.581861926201605,25,2,4,45,237.16723057253066,397.9659913033904,0
352,1514.4227348768677,0,8612.255970373631,1959,22.275963980836888,13,2,3,45,136.65317237987819,411.3450420291023,0
194,1992.7424317837972,8,446.57835658737594,1925,25.78045023589905,1,0,4,47,232.90291138855002,465.7228360772171,0
195,1654.7728801386659,7,7894.996115550545,1933,28.192081743534033,24,2,2,35,194.26883610044968,401.2671369228985,0
373,2480.7266250346474,7,4172.260718341524,717,15.024687953828963,8,3,4,44,589.9180894946436,386.5621076097386,0
316,745.4435950911803,9,8749.856909804028,1730,21.175538124200145,20,0,5,52,34.312390824736475,436.19982621678207,0
121,929.9200226822671,5,6415.747200578914,2282,25.73875814135824,26,5,4,43,497.79557085144484,412.09601524271153,0
138,990.4255220761008,6,8353.067028025189,679,12.839587777257835,0,4,1,56,610.9224601986491,334.31171229851265,1
62,1191.241377199609,5,5044.37452168167,1270,9.627677448678108,22,0,4,35,389.7715306104888,385.49329809854476,0
48,2098.195256263963,8,5396.752495529435,589,28.133374397677958,9,5,5,50,745.9363342062555,405.81760509184284,1
177,627.6906302000641,2,1529.4375581233055,1282,15.712458256773656,9,0,1,42,569.2257492368628,372.075219130543,0
164,1951.2005072368022,2,7861.474851024619,483,15.1689896544309,19,1,3,48,600.8596845360196,428.4380279441868,0
177,1043.0099485600713,2,4251.957155503019,262,5.763274848623126,24,1,1,54,165.5774550782875,343.6751618165205,0
321,1524.5456899719209,9,5050.793170888668,1976,3.690572929914024,21,0,2,19,624.0635049128681,365.8616433282616,0
307,1599.7243064044499,2,7872.467369547506,1312,25.342152443263593,28,2,1,50,667.3548415056608,371.2150575860112,0
153,963.4791611128894,8,6028.569460786446,1462,18.616928697531783,2,1,3,56,295.4004468407318,420.4965365594953,0
84,1305.9072527542226,3,2090.8774016824077,1730,10.111825228573736,5,4,4,49,178.55682374604726,378.5047773921866,0
378,1061.9263778868576,6,5943.303325593838,1304,6.156218413012861,28,5,1,35,314.19003657085716,319.65967305320265,0
217,219.37532615721764,8,4135.565293998592,387,16.887169765004128,25,3,1,34,594.2902955101083,384.2760279824471,0
207,1121.0552026012251,6,4748.30286623424,1957,17.725619033203493,5,1,1,51,339.9348146362752,381.5728816464109,0
